timestamp,asset_id,spn190_engine_speed_rpm,spn110_coolant_temp_c,spn100_oil_pressure_kpa,spn175_oil_temp_c,is_anomaly,anomaly_type
2026-07-05T19:14:44+00:00,DEERE-7R-014,2289.5,94.0,377.0,102.1,1,overspeed
2026-07-05T19:14:45+00:00,DEERE-7R-014,2298.2,94.6,368.1,100.2,1,overspeed
2026-07-05T19:14:46+00:00,DEERE-7R-014,2334.8,95.6,396.7,100.5,1,overspeed
2026-07-05T19:14:47+00:00,DEERE-7R-014,2340.4,94.8,393.8,100.1,1,overspeed
2026-07-05T19:14:48+00:00,DEERE-7R-014,2356.2,95.0,394.1,102.0,1,overspeed
2026-07-05T19:14:49+00:00,DEERE-7R-014,2359.2,96.1,391.8,101.6,1,overspeed
2026-07-05T19:14:50+00:00,DEERE-7R-014,2384.5,94.6,401.9,102.3,1,overspeed
2026-07-05T19:14:51+00:00,DEERE-7R-014,2406.1,95.0,410.7,101.8,1,overspeed
2026-07-05T19:14:52+00:00,DEERE-7R-014,2386.0,96.5,369.1,101.5,1,overspeed
2026-07-05T19:14:53+00:00,DEERE-7R-014,2405.6,95.5,392.6,102.2,1,overspeed
2026-07-05T19:14:54+00:00,DEERE-7R-014,2461.1,94.4,428.3,101.9,1,overspeed
2026-07-05T19:14:55+00:00,DEERE-7R-014,2472.5,94.4,408.8,101.3,1,overspeed
2026-07-05T19:14:56+00:00,DEERE-7R-014,2467.4,95.8,404.5,101.7,1,overspeed
2026-07-05T19:14:57+00:00,DEERE-7R-014,2474.7,94.0,390.6,102.7,1,overspeed
2026-07-05T19:14:58+00:00,DEERE-7R-014,2502.3,94.2,413.1,101.6,1,overspeed
2026-07-05T19:14:59+00:00,DEERE-7R-014,2502.2,95.5,400.7,99.7,1,overspeed
2026-07-05T19:15:00+00:00,DEERE-7R-014,2530.1,96.0,413.1,99.3,1,overspeed
2026-07-05T19:15:01+00:00,DEERE-7R-014,2575.0,96.3,453.9,100.3,1,overspeed
2026-07-05T19:15:02+00:00,DEERE-7R-014,2567.3,94.1,437.5,101.9,1,overspeed
2026-07-05T19:15:03+00:00,DEERE-7R-014,2597.9,95.3,446.7,101.5,1,overspeed
2026-07-05T19:15:04+00:00,DEERE-7R-014,2592.1,92.3,425.9,101.7,1,overspeed
2026-07-05T19:15:05+00:00,DEERE-7R-014,2616.0,94.3,450.1,101.0,1,overspeed
2026-07-05T19:15:06+00:00,DEERE-7R-014,2646.3,97.3,455.6,100.9,1,overspeed
2026-07-05T19:15:07+00:00,DEERE-7R-014,2620.6,96.2,424.6,100.6,1,overspeed
2026-07-05T19:15:08+00:00,DEERE-7R-014,2650.5,95.5,444.4,100.9,1,overspeed
2026-07-05T19:15:09+00:00,DEERE-7R-014,2668.4,94.2,445.8,100.9,1,overspeed
2026-07-05T19:15:10+00:00,DEERE-7R-014,2125.1,94.0,359.2,100.9,0,
2026-07-05T19:15:11+00:00,DEERE-7R-014,2144.4,95.8,378.8,100.1,0,
2026-07-05T19:15:12+00:00,DEERE-7R-014,2131.6,94.8,370.7,99.8,0,
2026-07-05T19:15:13+00:00,DEERE-7R-014,2099.0,94.3,342.7,102.0,0,
2026-07-05T19:15:14+00:00,DEERE-7R-014,2117.6,95.6,353.7,101.1,0,
2026-07-05T19:15:15+00:00,DEERE-7R-014,2108.4,95.5,338.9,101.3,0,
2026-07-05T19:15:16+00:00,DEERE-7R-014,2108.2,94.4,349.8,100.5,0,
2026-07-05T19:15:17+00:00,DEERE-7R-014,2152.6,94.6,388.0,101.0,0,
2026-07-05T19:15:18+00:00,DEERE-7R-014,2106.5,96.8,352.7,101.3,0,
2026-07-05T19:15:19+00:00,DEERE-7R-014,2126.1,94.2,364.6,100.7,0,
2026-07-05T19:15:20+00:00,DEERE-7R-014,2112.0,95.8,347.8,100.2,0,
2026-07-05T19:15:21+00:00,DEERE-7R-014,2135.9,94.4,368.1,101.4,0,
2026-07-05T19:15:22+00:00,DEERE-7R-014,2128.4,94.3,369.4,101.4,0,
2026-07-05T19:15:23+00:00,DEERE-7R-014,2125.2,94.2,351.9,99.9,0,
2026-07-05T19:15:24+00:00,DEERE-7R-014,2122.4,94.9,360.1,100.1,0,
2026-07-05T19:15:25+00:00,DEERE-7R-014,2140.7,95.0,369.5,101.9,0,
2026-07-05T19:15:26+00:00,DEERE-7R-014,2109.9,95.6,351.1,100.2,0,
2026-07-05T19:15:27+00:00,DEERE-7R-014,2113.1,94.4,352.2,100.2,0,
2026-07-05T19:15:28+00:00,DEERE-7R-014,2107.5,95.3,346.9,100.2,0,
2026-07-05T19:15:29+00:00,DEERE-7R-014,2144.4,94.6,382.4,101.0,0,
2026-07-05T19:15:30+00:00,DEERE-7R-014,2120.2,94.4,364.6,100.8,0,
2026-07-05T19:15:31+00:00,DEERE-7R-014,2109.2,95.5,355.7,101.5,0,
2026-07-05T19:15:32+00:00,DEERE-7R-014,2118.6,95.4,354.0,100.0,0,
2026-07-05T19:15:33+00:00,DEERE-7R-014,2162.6,93.8,403.2,100.4,0,
2026-07-05T19:15:34+00:00,DEERE-7R-014,2123.6,95.1,362.2,100.9,0,
2026-07-05T19:15:35+00:00,DEERE-7R-014,2138.2,93.5,376.8,100.8,0,
2026-07-05T19:15:36+00:00,DEERE-7R-014,2132.6,94.2,370.3,100.1,0,
2026-07-05T19:15:37+00:00,DEERE-7R-014,2125.6,96.3,364.8,100.6,0,
2026-07-05T19:15:38+00:00,DEERE-7R-014,2115.5,96.1,350.5,100.2,0,
2026-07-05T19:15:39+00:00,DEERE-7R-014,2121.1,94.9,352.3,100.7,0,
2026-07-05T19:15:40+00:00,DEERE-7R-014,2121.0,95.5,354.6,99.9,0,
2026-07-05T19:15:41+00:00,DEERE-7R-014,2093.3,96.0,336.5,101.7,0,
2026-07-05T19:15:42+00:00,DEERE-7R-014,2165.5,96.4,409.3,100.7,0,
2026-07-05T19:15:43+00:00,DEERE-7R-014,2140.6,96.4,371.3,100.6,0,
2026-07-05T19:15:44+00:00,DEERE-7R-014,2128.7,94.4,372.1,98.7,0,
2026-07-05T19:15:45+00:00,DEERE-7R-014,2124.1,95.0,353.7,100.3,0,
2026-07-05T19:15:46+00:00,DEERE-7R-014,2115.4,95.1,352.9,101.2,0,
2026-07-05T19:15:47+00:00,DEERE-7R-014,2141.7,93.1,383.2,101.6,0,
2026-07-05T19:15:48+00:00,DEERE-7R-014,2124.8,94.4,368.7,99.9,0,
2026-07-05T19:15:49+00:00,DEERE-7R-014,2134.9,95.3,371.7,102.4,0,
2026-07-05T19:15:50+00:00,DEERE-7R-014,2107.1,94.8,359.5,102.7,0,
2026-07-05T19:15:51+00:00,DEERE-7R-014,2133.7,94.5,371.9,100.3,0,
2026-07-05T19:15:52+00:00,DEERE-7R-014,2158.2,94.1,391.4,101.8,0,
2026-07-05T19:15:53+00:00,DEERE-7R-014,2124.0,94.5,352.5,100.1,0,
2026-07-05T19:15:54+00:00,DEERE-7R-014,2140.5,95.0,376.8,101.2,0,
2026-07-05T19:15:55+00:00,DEERE-7R-014,2129.2,94.7,365.0,101.2,0,
2026-07-05T19:15:56+00:00,DEERE-7R-014,2145.4,95.9,378.5,101.7,0,
2026-07-05T19:15:57+00:00,DEERE-7R-014,2145.0,95.6,384.8,101.2,0,
2026-07-05T19:15:58+00:00,DEERE-7R-014,2130.1,94.0,364.3,100.7,0,
2026-07-05T19:15:59+00:00,DEERE-7R-014,2120.9,95.7,353.8,101.1,0,
2026-07-05T19:16:00+00:00,DEERE-7R-014,2133.8,95.0,366.7,101.5,0,
2026-07-05T19:16:01+00:00,DEERE-7R-014,2130.2,95.6,372.1,100.6,0,
2026-07-05T19:16:02+00:00,DEERE-7R-014,2120.5,94.5,357.3,101.5,0,
2026-07-05T19:16:03+00:00,DEERE-7R-014,2136.8,95.7,380.3,100.4,0,
2026-07-05T19:16:04+00:00,DEERE-7R-014,2136.5,94.4,378.3,101.2,0,
2026-07-05T19:16:05+00:00,DEERE-7R-014,2116.9,95.8,353.7,101.8,0,
2026-07-05T19:16:06+00:00,DEERE-7R-014,2128.7,95.0,352.5,100.5,0,
2026-07-05T19:16:07+00:00,DEERE-7R-014,2174.3,94.8,409.0,101.2,0,
2026-07-05T19:16:08+00:00,DEERE-7R-014,2142.9,93.9,380.5,98.9,0,
2026-07-05T19:16:09+00:00,DEERE-7R-014,2132.2,93.7,375.9,100.5,0,
2026-07-05T19:16:10+00:00,DEERE-7R-014,2168.6,95.7,411.9,102.6,0,
2026-07-05T19:16:11+00:00,DEERE-7R-014,2124.2,94.1,365.4,100.1,0,
2026-07-05T19:16:12+00:00,DEERE-7R-014,2094.0,94.1,331.2,100.1,0,
2026-07-05T19:16:13+00:00,DEERE-7R-014,2102.7,95.3,337.9,101.6,0,
2026-07-05T19:16:14+00:00,DEERE-7R-014,2108.7,95.0,345.7,100.6,0,
2026-07-05T19:16:15+00:00,DEERE-7R-014,2135.5,95.5,370.2,100.4,0,
2026-07-05T19:16:16+00:00,DEERE-7R-014,2146.4,94.0,379.4,100.5,0,
2026-07-05T19:16:17+00:00,DEERE-7R-014,2099.3,93.3,338.8,101.7,0,
2026-07-05T19:16:18+00:00,DEERE-7R-014,2148.8,94.3,396.1,100.6,0,
2026-07-05T19:16:19+00:00,DEERE-7R-014,2113.7,95.8,343.1,99.4,0,
2026-07-05T19:16:20+00:00,DEERE-7R-014,2136.1,95.0,356.7,101.9,0,
2026-07-05T19:16:21+00:00,DEERE-7R-014,2139.4,95.3,374.1,101.9,0,
2026-07-05T19:16:22+00:00,DEERE-7R-014,2139.0,95.4,372.7,101.4,0,
2026-07-05T19:16:23+00:00,DEERE-7R-014,2132.8,95.1,361.3,100.8,0,
2026-07-05T19:16:24+00:00,DEERE-7R-014,2135.4,95.1,378.7,100.0,1,overspeed
2026-07-05T19:16:25+00:00,DEERE-7R-014,2135.5,94.8,360.5,102.4,1,overspeed
2026-07-05T19:16:26+00:00,DEERE-7R-014,2176.5,95.2,387.1,99.2,1,overspeed
2026-07-05T19:16:27+00:00,DEERE-7R-014,2206.8,95.3,399.0,101.9,1,overspeed
2026-07-05T19:16:28+00:00,DEERE-7R-014,2225.8,94.5,399.8,101.7,1,overspeed
2026-07-05T19:16:29+00:00,DEERE-7R-014,2270.8,95.5,420.3,101.5,1,overspeed
2026-07-05T19:16:30+00:00,DEERE-7R-014,2267.6,95.0,399.8,101.3,1,overspeed
2026-07-05T19:16:31+00:00,DEERE-7R-014,2282.1,94.9,404.0,101.7,1,overspeed
2026-07-05T19:16:32+00:00,DEERE-7R-014,2315.9,94.9,423.6,101.0,1,overspeed
2026-07-05T19:16:33+00:00,DEERE-7R-014,2314.3,95.7,394.5,101.7,1,overspeed
2026-07-05T19:16:34+00:00,DEERE-7R-014,2311.1,94.9,380.1,101.5,1,overspeed
2026-07-05T19:16:35+00:00,DEERE-7R-014,2316.6,95.9,372.0,101.0,1,overspeed
2026-07-05T19:16:36+00:00,DEERE-7R-014,2389.1,94.2,423.2,101.0,1,overspeed
2026-07-05T19:16:37+00:00,DEERE-7R-014,2398.2,95.5,410.6,101.0,1,overspeed
2026-07-05T19:16:38+00:00,DEERE-7R-014,2422.2,93.8,425.3,102.1,1,overspeed
2026-07-05T19:16:39+00:00,DEERE-7R-014,2424.2,95.0,412.6,100.1,1,overspeed
2026-07-05T19:16:40+00:00,DEERE-7R-014,2454.2,94.6,428.4,100.7,1,overspeed
2026-07-05T19:16:41+00:00,DEERE-7R-014,2497.0,94.6,441.6,102.0,1,overspeed
2026-07-05T19:16:42+00:00,DEERE-7R-014,2493.5,94.2,425.9,100.3,1,overspeed
2026-07-05T19:16:43+00:00,DEERE-7R-014,2491.5,95.0,421.2,101.2,1,overspeed
2026-07-05T19:16:44+00:00,DEERE-7R-014,2521.5,95.4,437.8,100.9,1,overspeed
2026-07-05T19:16:45+00:00,DEERE-7R-014,2568.5,93.5,469.5,99.6,1,overspeed
2026-07-05T19:16:46+00:00,DEERE-7R-014,2551.1,94.9,435.1,101.0,1,overspeed
2026-07-05T19:16:47+00:00,DEERE-7R-014,2548.5,95.1,408.9,101.6,1,overspeed
2026-07-05T19:16:48+00:00,DEERE-7R-014,2572.6,95.5,423.4,100.7,1,overspeed
2026-07-05T19:16:49+00:00,DEERE-7R-014,2606.6,95.3,425.9,101.7,1,overspeed
2026-07-05T19:16:50+00:00,DEERE-7R-014,2658.5,94.1,472.9,101.3,1,overspeed
2026-07-05T19:16:51+00:00,DEERE-7R-014,2667.5,95.8,457.0,101.1,1,overspeed
2026-07-05T19:16:52+00:00,DEERE-7R-014,2674.6,94.3,436.9,99.6,1,overspeed
2026-07-05T19:16:53+00:00,DEERE-7R-014,2116.8,95.4,364.3,101.3,0,
2026-07-05T19:16:54+00:00,DEERE-7R-014,2134.4,95.1,370.4,101.1,0,
2026-07-05T19:16:55+00:00,DEERE-7R-014,2133.8,94.5,377.5,101.4,0,
2026-07-05T19:16:56+00:00,DEERE-7R-014,2127.9,94.3,364.0,101.4,0,
2026-07-05T19:16:57+00:00,DEERE-7R-014,2132.7,94.8,376.5,100.1,0,
2026-07-05T19:16:58+00:00,DEERE-7R-014,2125.1,96.1,367.7,100.4,0,
2026-07-05T19:16:59+00:00,DEERE-7R-014,2163.6,95.5,401.2,99.8,0,
2026-07-05T19:17:00+00:00,DEERE-7R-014,2101.2,94.5,330.7,101.1,0,
2026-07-05T19:17:01+00:00,DEERE-7R-014,2138.6,95.5,369.5,100.2,0,
2026-07-05T19:17:02+00:00,DEERE-7R-014,2121.6,96.3,348.4,101.9,0,
2026-07-05T19:17:03+00:00,DEERE-7R-014,2147.5,96.7,385.8,101.6,0,
2026-07-05T19:17:04+00:00,DEERE-7R-014,2133.5,93.6,365.2,99.9,0,
2026-07-05T19:17:05+00:00,DEERE-7R-014,2142.6,95.5,384.0,101.3,0,
2026-07-05T19:17:06+00:00,DEERE-7R-014,2145.2,95.6,377.0,100.3,0,
2026-07-05T19:17:07+00:00,DEERE-7R-014,2140.4,94.3,375.2,99.2,0,
2026-07-05T19:17:08+00:00,DEERE-7R-014,2152.2,93.5,390.8,101.2,0,
2026-07-05T19:17:09+00:00,DEERE-7R-014,2116.6,96.0,348.6,99.7,0,
2026-07-05T19:17:10+00:00,DEERE-7R-014,2151.8,94.6,388.1,100.4,0,
2026-07-05T19:17:11+00:00,DEERE-7R-014,2134.3,93.7,354.5,101.3,0,
2026-07-05T19:17:12+00:00,DEERE-7R-014,2143.4,94.1,373.9,101.3,0,
2026-07-05T19:17:13+00:00,DEERE-7R-014,2161.1,95.5,400.2,103.0,0,
2026-07-05T19:17:14+00:00,DEERE-7R-014,2154.7,96.7,404.6,101.2,0,
2026-07-05T19:17:15+00:00,DEERE-7R-014,2167.6,95.7,388.4,100.7,0,
2026-07-05T19:17:16+00:00,DEERE-7R-014,2104.2,94.3,352.9,100.1,0,
2026-07-05T19:17:17+00:00,DEERE-7R-014,2123.7,96.0,369.5,99.0,0,
2026-07-05T19:17:18+00:00,DEERE-7R-014,2152.6,93.5,384.6,100.3,0,
2026-07-05T19:17:19+00:00,DEERE-7R-014,2121.2,95.7,353.4,100.7,0,
2026-07-05T19:17:20+00:00,DEERE-7R-014,2135.5,95.7,370.7,102.2,0,
2026-07-05T19:17:21+00:00,DEERE-7R-014,2163.9,96.4,396.1,100.4,0,
2026-07-05T19:17:22+00:00,DEERE-7R-014,2151.5,95.7,388.5,99.4,0,
2026-07-05T19:17:23+00:00,DEERE-7R-014,2124.0,95.9,352.4,100.9,0,
2026-07-05T19:17:24+00:00,DEERE-7R-014,2145.3,95.0,381.3,100.8,0,
2026-07-05T19:17:25+00:00,DEERE-7R-014,2148.2,94.7,379.9,101.2,0,
2026-07-05T19:17:26+00:00,DEERE-7R-014,2139.6,95.0,373.5,100.8,0,
2026-07-05T19:17:27+00:00,DEERE-7R-014,2137.2,96.5,377.5,100.0,0,
2026-07-05T19:17:28+00:00,DEERE-7R-014,2140.8,94.5,379.0,99.4,0,
2026-07-05T19:17:29+00:00,DEERE-7R-014,2116.3,94.9,341.3,100.4,0,
2026-07-05T19:17:30+00:00,DEERE-7R-014,2140.7,94.6,377.3,100.5,0,
2026-07-05T19:17:31+00:00,DEERE-7R-014,2124.4,95.5,362.0,100.8,0,
2026-07-05T19:17:32+00:00,DEERE-7R-014,2144.8,95.3,384.0,101.7,0,
2026-07-05T19:17:33+00:00,DEERE-7R-014,2145.4,96.6,381.9,100.4,0,
2026-07-05T19:17:34+00:00,DEERE-7R-014,2125.6,96.7,364.2,100.1,0,
2026-07-05T19:17:35+00:00,DEERE-7R-014,2148.3,95.8,381.3,98.4,0,
2026-07-05T19:17:36+00:00,DEERE-7R-014,2144.5,95.6,380.0,101.2,0,
2026-07-05T19:17:37+00:00,DEERE-7R-014,2138.5,94.8,379.6,99.6,0,
2026-07-05T19:17:38+00:00,DEERE-7R-014,2150.1,93.7,376.2,100.3,0,
2026-07-05T19:17:39+00:00,DEERE-7R-014,2134.6,95.1,369.4,99.8,0,
2026-07-05T19:17:40+00:00,DEERE-7R-014,2135.0,95.0,369.1,100.7,0,
2026-07-05T19:17:41+00:00,DEERE-7R-014,2140.5,94.0,372.0,100.3,0,
2026-07-05T19:17:42+00:00,DEERE-7R-014,2138.5,95.1,361.2,100.3,0,
2026-07-05T19:17:43+00:00,DEERE-7R-014,2156.6,95.7,397.6,99.9,0,
2026-07-05T19:17:44+00:00,DEERE-7R-014,2103.8,94.2,341.0,101.2,0,
2026-07-05T19:17:45+00:00,DEERE-7R-014,2134.8,95.6,380.2,99.6,0,
2026-07-05T19:17:46+00:00,DEERE-7R-014,2109.3,95.2,363.0,100.2,0,
2026-07-05T19:17:47+00:00,DEERE-7R-014,2131.7,94.5,362.3,101.5,0,
2026-07-05T19:17:48+00:00,DEERE-7R-014,2143.1,95.0,383.5,99.6,0,
2026-07-05T19:17:49+00:00,DEERE-7R-014,2139.3,95.5,375.5,102.3,0,
2026-07-05T19:17:50+00:00,DEERE-7R-014,2153.7,94.8,391.6,100.3,0,
2026-07-05T19:17:51+00:00,DEERE-7R-014,2144.0,94.8,383.6,101.7,0,
2026-07-05T19:17:52+00:00,DEERE-7R-014,2098.1,95.9,342.9,102.1,0,
2026-07-05T19:17:53+00:00,DEERE-7R-014,2122.4,95.3,363.3,100.5,0,
2026-07-05T19:17:54+00:00,DEERE-7R-014,2162.5,95.3,396.9,100.9,0,
2026-07-05T19:17:55+00:00,DEERE-7R-014,2162.5,94.5,390.6,101.7,0,
2026-07-05T19:17:56+00:00,DEERE-7R-014,2140.6,95.4,373.0,101.1,0,
2026-07-05T19:17:57+00:00,DEERE-7R-014,2115.8,96.1,346.9,102.7,1,overheat
2026-07-05T19:17:58+00:00,DEERE-7R-014,2171.6,95.1,396.2,101.8,1,overheat
2026-07-05T19:17:59+00:00,DEERE-7R-014,2107.6,95.4,346.8,101.4,1,overheat
2026-07-05T19:18:00+00:00,DEERE-7R-014,2143.6,97.0,374.6,103.0,1,overheat
2026-07-05T19:18:01+00:00,DEERE-7R-014,2138.2,98.5,363.5,102.7,1,overheat
2026-07-05T19:18:02+00:00,DEERE-7R-014,2142.6,98.7,366.5,104.6,1,overheat
2026-07-05T19:18:03+00:00,DEERE-7R-014,2121.3,99.1,356.1,102.4,1,overheat
2026-07-05T19:18:04+00:00,DEERE-7R-014,2132.9,102.7,363.2,105.5,1,overheat
2026-07-05T19:18:05+00:00,DEERE-7R-014,2155.0,102.0,391.9,106.3,1,overheat
2026-07-05T19:18:06+00:00,DEERE-7R-014,2131.5,102.6,368.4,106.4,1,overheat
2026-07-05T19:18:07+00:00,DEERE-7R-014,2118.1,101.9,359.0,105.6,1,overheat
2026-07-05T19:18:08+00:00,DEERE-7R-014,2138.5,105.8,383.1,104.4,1,overheat
2026-07-05T19:18:09+00:00,DEERE-7R-014,2140.1,104.8,371.0,105.9,1,overheat
2026-07-05T19:18:10+00:00,DEERE-7R-014,2136.7,108.0,375.6,107.0,1,overheat
2026-07-05T19:18:11+00:00,DEERE-7R-014,2126.8,108.3,360.3,108.7,1,overheat
2026-07-05T19:18:12+00:00,DEERE-7R-014,2146.8,109.0,377.6,108.2,1,overheat
2026-07-05T19:18:13+00:00,DEERE-7R-014,2136.8,109.6,372.2,108.0,1,overheat
2026-07-05T19:18:14+00:00,DEERE-7R-014,2121.0,111.5,348.8,109.3,1,overheat
2026-07-05T19:18:15+00:00,DEERE-7R-014,2142.0,111.2,379.6,110.7,1,overheat
2026-07-05T19:18:16+00:00,DEERE-7R-014,2138.2,112.8,374.4,109.7,1,overheat
2026-07-05T19:18:17+00:00,DEERE-7R-014,2140.9,113.1,375.0,110.6,1,overheat
